"","long","lat","fecha_instalacion","elemento","linea_1","linea_2","linea_3","observaciones","calle_nombre","calle_altura","barrio","comuna","codigo_postal","codigo_postal_argentino"
"331",-58.379144325845,-34.6220252872828,"2013-06-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","943","Constitucion","COMUNA 01",1147,"C1147AAH"
"332",-58.3667910461412,-34.6215107127836,"2013-07-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","99","San Telmo","COMUNA 01",1064,"C1064AEA"
"333",-58.3694130472433,-34.6216482405666,"2013-07-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","295","San Telmo","COMUNA 01",1147,"C1147AAA"
"334",-58.3711185302769,-34.6219081170873,"2013-07-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","380","San Telmo","COMUNA 01",1147,"C1147AAO"
"335",-58.38064636,-34.60890386,"2013-08-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","50","Monserrat","Comuna 1",1072,"C1072AAB"
"336",-58.38061558,-34.60950625,"2013-08-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","100","Monserrat","Comuna 1",1072,"C1072AAB"
"337",-58.38055791,-34.61063168,"2013-08-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","200","Monserrat","Comuna 1",1072,"C1072AAD"
"338",-58.38050396,-34.61170122,"2013-08-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","300","Monserrat","Comuna 1",1072,"C1072AAF"
"339",-58.38022782,-34.617458,"2013-08-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","800","Monserrat","Comuna 1",1072,"C1072AAP"
"340",-58.3801082,-34.61966072,"2013-08-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","1000","Constitucion","Comuna 1",1072,"C1072AAT"
"341",-58.3819781162483,-34.6084353452235,"2013-08-01 00:00:00","PPL","","","","NUEVO","Cerrito","1","San Nicolas","COMUNA 01",1010,"C1010AAA"
"342",-58.3819781162483,-34.6084353452235,"2013-08-01 00:00:00","PPL","","","","NUEVO","Cerrito","1","San Nicolas","COMUNA 01",1010,"C1010AAA"
"343",-58.3819152672185,-34.6087352449281,"2013-08-01 00:00:00","PPL","","","","NUEVO","Lima","50","Monserrat","COMUNA 01",1073,"C1073AAB"
"344",-58.3818782106495,-34.6095796647992,"2013-08-01 00:00:00","PPL","","","","NUEVO","Lima","100","Monserrat","COMUNA 01",1073,"C1073AAB"
"345",-58.3818225899885,-34.6107332828805,"2013-08-01 00:00:00","PPL","","","","NUEVO","Lima","200","Monserrat","COMUNA 01",1073,"C1073AAD"
"346",-58.3818268487046,-34.6118943889262,"2013-08-01 00:00:00","PPL","","","","NUEVO","Lima","300","Monserrat","COMUNA 01",1073,"C1073AAF"
"347",-58.3814640061257,-34.617561496114,"2013-08-01 00:00:00","PPL","","","","NUEVO","Lima","800","Monserrat","COMUNA 01",1073,"C1073AAP"
"348",-58.3813862135877,-34.6196587800927,"2013-08-01 00:00:00","PPL","","","","NUEVO","Lima","1000","Constitucion","COMUNA 01",1073,"C1073AAT"
"349",-58.3699086484775,-34.6218489745896,"2013-08-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","306","San Telmo","COMUNA 01",1147,"C1147AAO"
"350",-58.3711413807086,-34.6217334429376,"2013-08-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","399","San Telmo","COMUNA 01",1147,"C1147AAB"
"351",-58.48350502,-34.65305904,"2013-09-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","1780","Constitucion","Comuna 9",1148,"C1148AAS"
"352",-58.3684608908591,-34.6170179896776,"2013-11-01 00:00:00","PPL","","","","NUEVO","Av. independencia","160","San Telmo","COMUNA 01",1099,"C1099AAO"
"353",-58.3718276681966,-34.6172865346884,"2013-11-01 00:00:00","PPL","","","","NUEVO","Av. independencia","402","San Telmo","COMUNA 01",1099,"C1099AAR"
"354",-58.3734634390061,-34.6172653543929,"2013-11-01 00:00:00","PPL","","","","NUEVO","Av. independencia","524","San Telmo","COMUNA 01",1099,"C1099AAS"
"355",-58.3767758314605,-34.6174938724103,"2013-11-01 00:00:00","PPL","","","","NUEVO","Av. independencia","750","San Telmo","COMUNA 01",1099,"C1099AAU"
"356",-58.3795851130982,-34.6176830014961,"2013-11-01 00:00:00","PPL","","","","NUEVO","Av. independencia","970","Constitucion","COMUNA 01",1099,"C1099AAW"
"357",-58.382854786753,-34.6176481944298,"2013-11-01 00:00:00","PPL","","","","NUEVO","Av. independencia","1191","Monserrat","COMUNA 01",1099,"C1099AAL"
"358",-58.3715575515227,-34.6219241001923,"2013-11-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","410","San Telmo","COMUNA 01",1147,"C1147AAP"
"359",-58.3724177984047,-34.6217872791338,"2013-12-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","471","San Telmo","COMUNA 01",1147,"C1147AAC"
"360",-58.3737795909316,-34.622008054041,"2013-12-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","580","San Telmo","COMUNA 01",1147,"C1147AAQ"
"361",-58.3764327847857,-34.622120308189,"2013-12-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","722","San Telmo","COMUNA 01",1147,"C1147AAS"
"362",-58.3774921997409,-34.6219815301451,"2013-12-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","815","Constitucion","COMUNA 01",1147,"C1147AAG"
"363",-58.3814117813175,-34.6221562138797,"2013-12-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","1100","Constitucion","COMUNA 01",1147,"C1147AAV"
"364",-58.3833219299656,-34.6223453699139,"2013-12-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","1216","Constitucion","COMUNA 01",1148,"C1148AAN"
"365",-58.3701075013836,-34.6172525508924,"2013-12-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","302","San Telmo","COMUNA 01",1099,"C1099AAQ"
"366",-58.3700802637229,-34.6216815983059,"2013-12-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","325","San Telmo","COMUNA 01",1147,"C1147AAB"
"367",-58.3737782215797,-34.6218366229914,"2013-12-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","555","San Telmo","COMUNA 01",1147,"C1147AAD"
"368",-58.3755160695554,-34.6219069956867,"2013-12-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","695","San Telmo","COMUNA 01",1147,"C1147AAE"
"369",-58.3840726963886,-34.6178665767852,"2014-02-01 00:00:00","PPL","","","","NUEVO","Av. independencia","1290","Constitucion","COMUNA 01",1099,"C1099AAZ"
"370",-58.3845989316758,-34.6177119372403,"2014-02-01 00:00:00","PPL","","","","NUEVO","Av. independencia","1301","Monserrat","COMUNA 01",1100,"C1100ABA"
"371",-58.3861303516047,-34.6223147921455,"2014-02-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","1417","Constitucion","COMUNA 01",1148,"C1148AAC"
"372",-58.38885835,-34.62248072,"2014-02-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","1613","Constitucion","Comuna 1",1148,"C1148AAE"
"373",-58.39009312,-34.62272836,"2014-02-01 00:00:00","PPL","","","","NUEVO","Av. San Juan","1710","Constitucion","Comuna 1",1148,"C1148AAS"
"374",-58.38653115,-34.59935506,"2014-03-01 00:00:00","PPL","","","","NUEVO","Av. Córdoba","1388","San Nicolas","Comuna 1",1055,"C1055AAQ"
"375",-58.3860014919735,-34.6179365105692,"2014-03-01 00:00:00","PPL","","","","NUEVO","Av. independencia","1402","Constitucion","COMUNA 01",1100,"C1100ABO"
"376",-58.3876501079371,-34.6178276597655,"2014-03-01 00:00:00","PPL","","","","NUEVO","Av. independencia","1501","Monserrat","COMUNA 01",1100,"C1100ABC"
"377",-58.376689955037,-34.6219537593052,"2014-03-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","765","San Telmo","COMUNA 01",1147,"C1147AAF"
"378",-58.3827822336075,-34.6221418268488,"2014-03-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","1191","Constitucion","COMUNA 01",1147,"C1147AAJ"
"379",-58.3845538435776,-34.6222340202527,"2014-03-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","1309","Constitucion","COMUNA 01",1148,"C1148AAB"
"380",-58.3860162426983,-34.6224828754951,"2014-03-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","1410","Constitucion","COMUNA 01",1148,"C1148AAP"
"381",-58.38781044,-34.62258728,"2014-03-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","1526","Constitucion","Comuna 1",1148,"C1148AAQ"
"382",-58.3729741348671,-34.6172448850205,"2014-05-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","498","San Telmo","COMUNA 01",1099,"C1099AAR"
"383",-58.3755774669587,-34.6174134662225,"2014-05-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","698","San Telmo","COMUNA 01",1099,"C1099AAT"
"384",-58.380004517242,-34.6175409659082,"2014-05-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","985","Monserrat","COMUNA 01",1099,"C1099AAJ"
"385",-58.3831351311548,-34.6178058820294,"2014-05-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","1202","Constitucion","COMUNA 01",1099,"C1099AAZ"
"386",-58.3855939706102,-34.6179194957233,"2014-05-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","1390","Constitucion","COMUNA 01",1100,"C1100ABN"
"387",-58.3869167023534,-34.6177938055921,"2014-05-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","1469","Monserrat","COMUNA 01",1100,"C1100ABB"
"388",-58.38870531,-34.6136978,"2014-06-01 00:00:00","PPL","","","","NUEVO","BELGRANO , AV.","1582","Monserrat","Comuna 1",1093,"C1093AAQ"
"389",-58.39133508,-34.6137005,"2014-06-01 00:00:00","PPL","","","","NUEVO","BELGRANO , AV.","1789","Monserrat","Comuna 1",1093,"C1093AAF"
"390",-58.3841084828934,-34.6176943708338,"2014-06-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","1291","Monserrat","COMUNA 01",1099,"C1099AAM"
"391",-58.3749449737164,-34.6127451968129,"2014-08-01 00:00:00","PPL","","","","NUEVO","Av. Belgrano","604","Monserrat","COMUNA 01",1092,"C1092AAT"
"392",-58.3782258431945,-34.6128052173966,"2014-08-01 00:00:00","PPL","","","","NUEVO","Av. Belgrano","841","Monserrat","COMUNA 01",1092,"C1092AAI"
"393",-58.3833590228644,-34.6131552268459,"2014-08-01 00:00:00","PPL","","","","NUEVO","Av. Belgrano","1209","Monserrat","COMUNA 01",1093,"C1093AAA"
"394",-58.3848823623139,-34.6134294329212,"2014-08-01 00:00:00","PPL","","","","NUEVO","Av. Belgrano","1310","Monserrat","COMUNA 01",1093,"C1093AAO"
"395",-58.3820513937575,-34.6078692204994,"2014-11-01 00:00:00","PPL","","","","NUEVO","CERRITO","56","San Nicolas","COMUNA 01",1010,"C1010AAB"
"396",-58.3821945461624,-34.6048734935787,"2014-12-01 00:00:00","PPL","","","","NUEVO","CERRITO","306","San Nicolas","COMUNA 01",1010,"C1010AAH"
"397",-58.3821936776645,-34.6032599951583,"2014-12-01 00:00:00","PPL","","","","NUEVO","CERRITO","448","San Nicolas","COMUNA 01",1010,"C1010AAJ"
"398",-58.3806597453498,-34.6086336321358,"2014-12-01 00:00:00","PPL","","","","NUEVO","IRIGOYEN , BERNARDO DE","10","Monserrat","COMUNA 01",1072,"C1072AAB"
"399",-58.3805103213976,-34.6115692295256,"2014-12-01 00:00:00","PPL","","","","NUEVO","IRIGOYEN , BERNARDO DE","276","Monserrat","COMUNA 01",1072,"C1072AAF"
"400",-58.3803507837648,-34.6146067200052,"2014-12-01 00:00:00","PPL","","","","NUEVO","IRIGOYEN , BERNARDO DE","540","Monserrat","COMUNA 01",1072,"C1072AAL"
"401",-58.381979288608,-34.6094322359032,"2014-12-01 00:00:00","PPL","","","","NUEVO","LIMA","63","Monserrat","COMUNA 01",1073,"C1073AAA"
"402",-58.38105181634,-34.6014355743791,"2014-12-01 00:00:00","PPL","","","","NUEVO","PELLEGRINI, CARLOS","595","San Nicolas","COMUNA 01",1009,"C1009ABK"
"403",-58.3811408424163,-34.6000912056134,"2014-12-01 00:00:00","PPL","","","","NUEVO","PELLEGRINI, CARLOS","701","San Nicolas","COMUNA 01",1009,"C1009ABO"
"404",-58.388096221067,-34.6136537209309,"2015-01-01 00:00:00","PPL","","","","NUEVO","Av. Belgrano","1548","Monserrat","COMUNA 1",1093,"C1093AAQ"
"405",-58.3731027874015,-34.6124531826184,"2015-04-01 00:00:00","PPL","","","","NUEVO","Av. Belgrano","485","Monserrat","COMUNA 1",1092,"C1092AAE"
"406",-58.3905950721035,-34.6138247928983,"2015-04-01 00:00:00","PPL","","","","NUEVO","Av. Belgrano","1710","Monserrat","COMUNA 1",1093,"C1093AAS"
"407",-58.38054339,-34.61088552,"2015-04-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","210","Monserrat","Comuna 1",1072,"C1072AAF"
"408",-58.38040363,-34.61360379,"2015-04-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","450","Monserrat","Comuna 1",1072,"C1072AAJ"
"409",-58.38023884,-34.61713375,"2015-04-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","760","Monserrat","Comuna 1",1072,"C1072AAP"
"410",-58.37979731,-34.61833504,"2015-04-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","890","Constitucion","Comuna 1",1072,"C1072AAR"
"411",-58.380021,-34.6211247,"2015-04-01 00:00:00","PPL","","","","NUEVO","Bernardo de Irigoyen","1110","Constitucion","Comuna 1",1072,"C1072AAX"
"412",-58.3821499708984,-34.6057804537622,"2015-04-01 00:00:00","PPL","","","","NUEVO","Cerrito","228","San Nicolas","COMUNA 1",1010,"C1010AAF"
"413",-58.3823917437088,-34.6016144366935,"2015-04-01 00:00:00","PPL","","","","NUEVO","Cerrito","590","San Nicolas","COMUNA 1",1010,"C1010AAL"
"414",-58.3819560710489,-34.6098842366676,"2015-04-01 00:00:00","PPL","","","","NUEVO","Lima","115","Monserrat","COMUNA 1",1073,"C1073AAC"
"415",-58.3818554710879,-34.6124144910864,"2015-04-01 00:00:00","PPL","","","","NUEVO","Lima","339","Monserrat","COMUNA 1",1073,"C1073AAG"
"416",-58.3816546346946,-34.6158483302842,"2015-04-01 00:00:00","PPL","","","","NUEVO","Lima","645","Monserrat","COMUNA 1",1073,"C1073AAM"
"417",-58.38950308,-34.59950828,"2015-06-01 00:00:00","PPL","","","","NUEVO","Av. Córdoba","1590","San Nicolas","Comuna 1",1055,"C1055AAS"
"418",-58.39135237,-34.59962914,"2015-06-01 00:00:00","PPL","","","","NUEVO","Av. Córdoba","1698","San Nicolas","Comuna 1",1055,"C1055AAT"
"419",-58.3821209467555,-34.6063300532398,"2015-06-01 00:00:00","PPL","","","","NUEVO","CERRITO","180","San Nicolas","COMUNA 1",1010,"C1010AAD"
"420",-58.3822469334179,-34.6039532177228,"2015-06-01 00:00:00","PPL","","","","NUEVO","CERRITO","390","San Nicolas","COMUNA 1",1010,"C1010AAH"
"421",-58.3673216330085,-34.6168488858726,"2015-06-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","99","San Telmo","COMUNA 1",1099,"C1099AAA"
"422",-58.3714941393449,-34.6171148452125,"2015-06-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","399","San Telmo","COMUNA 1",1099,"C1099AAD"
"423",-58.3731447625332,-34.6171565785723,"2015-06-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","505","San Telmo","COMUNA 1",1099,"C1099AAF"
"424",-58.3745795886901,-34.6173453104041,"2015-06-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","602","San Telmo","COMUNA 1",1099,"C1099AAT"
"425",-58.3766682364465,-34.6173124809731,"2015-06-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","747","San Telmo","COMUNA 1",1099,"C1099AAH"
"426",-58.3774692941862,-34.6175411279501,"2015-06-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","802","Constitucion","COMUNA 1",1099,"C1099AAV"
"427",-58.3791187111579,-34.6176511534344,"2015-06-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","912","Constitucion","COMUNA 1",1099,"C1099AAW"
"428",-58.3811762843266,-34.5995169716925,"2015-06-01 00:00:00","PPL","","","","NUEVO","PELLEGRINI, CARLOS","763","San Nicolas","COMUNA 1",1009,"C1009ABO"
"429",-58.3831517788291,-34.6176727677423,"2015-07-01 00:00:00","PPL","","","","NUEVO","INDEPENDENCIA AV.","1205","Monserrat","COMUNA 1",1099,"C1099AAM"
"430",-58.3804549200212,-34.6127661650461,"2015-07-01 00:00:00","PPL","","","","NUEVO","IRIGOYEN , BERNARDO DE","390","Monserrat","COMUNA 1",1072,"C1072AAH"
"431",-58.3802804797793,-34.6160395576716,"2015-07-01 00:00:00","PPL","","","","NUEVO","IRIGOYEN , BERNARDO DE","676","Monserrat","COMUNA 1",1072,"C1072AAN"
"432",-58.3819744048354,-34.6095371853111,"2015-07-01 00:00:00","PPL","","","","NUEVO","LIMA","87","Monserrat","COMUNA 1",1073,"C1073AAA"
"433",-58.3815199707779,-34.6210991523645,"2015-07-01 00:00:00","PPL","","","","NUEVO","LIMA","1105","Constitucion","COMUNA 1",1073,"C1073AAW"
"434",-58.3794511186793,-34.6222011479863,"2015-07-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","958","Constitucion","COMUNA 1",1147,"C1147AAU"
"435",-58.37278797,-34.61259913,"2015-10-01 00:00:00","PPL","","","","NUEVO","BELGRANO , AV.","448","Monserrat","Comuna 1",1092,"C1092AAR"
"436",-58.37403732,-34.61251565,"2015-10-01 00:00:00","PPL","","","","NUEVO","BELGRANO , AV.","551","Monserrat","Comuna 1",1092,"C1092AAF"
"437",-58.37870465,-34.61283621,"2015-10-01 00:00:00","PPL","","","","NUEVO","BELGRANO , AV.","875","Monserrat","Comuna 1",1092,"C1092AAI"
"438",-58.39019616,-34.61379607,"2015-10-01 00:00:00","PPL","","","","NUEVO","BELGRANO , AV.","1692","Monserrat","Comuna 1",1093,"C1093AAR"
"439",-58.39154068,-34.60446199,"2015-10-01 00:00:00","PPL","","","","NUEVO","CORRIENTES  AV.","1752","San Nicolas","Comuna 1",1042,"C1042AAQ"
"440",-58.3810823681992,-34.6010140384632,"2015-10-01 00:00:00","PPL","","","","NUEVO","PELLEGRINI, CARLOS","625","San Nicolas","COMUNA 1",1009,"C1009ABM"
"441",-58.3661912932658,-34.6214706406003,"2015-10-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","1","San Telmo","COMUNA 1",1064,"C1064AEA"
"442",-58.3686558066872,-34.6216108590912,"2015-10-01 00:00:00","PPL","","","","NUEVO","SAN JUAN, AV.","205","San Telmo","COMUNA 1",1147,"C1147AAA"
"443",NA,NA,"2017-07-01 00:00:00","PPL","","","","NUEVO","ALEM, LEANDRO N., AV.","423","San Nicolas","COMUNA 1",1003,"C1003AAE"
"444",NA,NA,"2017-07-01 00:00:00","PPL","","","","NUEVO","Rivadavia Av.","1561","San Nicolas","COMUNA 1",1033,"C1033AAF"
"445",NA,NA,"2017-08-01 00:00:00","PPL","","","","NUEVO","BELGRANO , AV.","1389","Monserrat","1",1093,"C1093AAB"
"446",NA,NA,"2017-08-01 00:00:00","PPL","","","","NUEVO","LIMA","531","Monserrat","1",1073,"C1073AAK"
"447",NA,NA,"2017-12-01 00:00:00","PPL","","","","","Juana Manso","725","Puerto Madero","1",1107,"C1107CBO"
"448",NA,NA,"2017-12-01 00:00:00","PPL","","","","","Juana Manso","1775","Puerto Madero","1",NA,""
"449",NA,NA,"2017-12-01 00:00:00","PPL","","","","","Juana Manso","1808","Puerto Madero","1",NA,""
"450",NA,NA,"2018-01-01 00:00:00","PPL","","","","","ALEM, LEANDRO N., AV.","193","San Nicolas","COMUNA 1",1003,"C1003AAB"
"451",NA,NA,"2018-01-01 00:00:00","PPL","","","","","ALEM, LEANDRO N., AV.","536","San Nicolas","COMUNA 1",1001,"C1001AAN"
"452",NA,NA,"2018-01-01 00:00:00","PPL","","","","","Av. Paseo Colon","145","Monserrat","COMUNA 1",1063,"C1063ACB"
"453",NA,NA,"2018-01-01 00:00:00","PPL","","","","","Av. Paseo Colon","690","Monserrat","COMUNA 1",1063,"C1063ACT"
"454",NA,NA,"2018-01-01 00:00:00","PPL","","","","","Av. Paseo Colon","890","San Telmo","COMUNA 1",1063,"C1063ACV"
"455",NA,NA,"2018-09-01 00:00:00","PPL","","","","NUEVO","ROCA, JULIO A. PRES.AV.","590","Monserrat","COMUNA 1",1067,"C1067ABN"
"456",NA,NA,"2018-09-01 00:00:00","PPL","","","","NUEVO","ROCA, JULIO A. PRES.AV.","634","Monserrat","COMUNA 1",1067,"C1067ABO"
"457",NA,NA,"2018-09-01 00:00:00","PPL","","","","NUEVO","ROCA, JULIO A. PRES.AV.","710","Monserrat","COMUNA 1",1067,"C1067ABP"
"458",NA,NA,"2018-10-01 00:00:00","PPL","","","","nuevo","Av. Rivadavia ","1791","San Nicolas","COMUNA 3",1033,""
"459",NA,NA,"2018-11-01 00:00:00","PPL","","","","NUEVO","Guemes Macacha","351","Puerto Madero","COMUNA 1",1106,"C1106BKG"
"460",NA,NA,"2018-12-01 00:00:00","PPL","","","","NUEVO","Av. Pres. Julio A. Roca","595","Monserrat","COMUNA 1",1067,"C1067ABA"
"461",-58.3919650488759,-34.6075917466381,"2012-09-01 00:00:00","POSTE","12","","","NUEVO","CALLAO AV.","131","San Nicolas","COMUNA 01",1022,"C1022AAB"
"462",-58.3922414093905,-34.6038579734585,"2012-09-01 00:00:00","POSTE","12","","","NUEVO","CALLAO AV.","449","San Nicolas","COMUNA 01",1022,"C1022AAE"
"463",-58.3910068622207,-34.6277763471928,"2012-09-01 00:00:00","POSTE","97","143","","NUEVO","ENTRE RIOS, AV.","1654","Constitucion","COMUNA 01",1133,"C1133AAR"
"464",-58.3789100107483,-34.6050432205536,"2012-10-01 00:00:00","POSTE","146","","","NUEVO","DIAGONAL NORTE","887","San Nicolas","COMUNA 01",1035,"C1035AAD"
"465",-58.3744043553205,-34.608483799736,"2012-11-01 00:00:00","POSTE","91","105","","NUEVO","DE MAYO AV.","575","Monserrat","COMUNA 01",1084,"C1084AAA"
"466",-58.3756345764455,-34.6086462600269,"2012-11-01 00:00:00","POSTE","86","","","NUEVO","DE MAYO AV.","649","Monserrat","COMUNA 01",1084,"C1084AAB"
"467",-58.3770787126859,-34.6086669516573,"2012-11-01 00:00:00","POSTE","7","91","","NUEVO","DE MAYO AV.","757","Monserrat","COMUNA 01",1084,"C1084AAC"
"468",-58.3786404255701,-34.6088564588941,"2012-11-01 00:00:00","POSTE","86","","","NUEVO","DE MAYO AV.","861","Monserrat","COMUNA 01",1084,"C1084AAD"
"469",-58.3831351228105,-34.6090879037209,"2012-11-01 00:00:00","POSTE","7","64","","NUEVO","DE MAYO AV.","1161","Monserrat","COMUNA 01",1085,"C1085ABB"
"470",-58.3859895751787,-34.6093616203618,"2012-11-01 00:00:00","POSTE","56","98","","NUEVO","DE MAYO AV.","1381","Monserrat","COMUNA 01",1085,"C1085ABD"
"471",-58.3789245147968,-34.6088763181085,"2012-11-01 00:00:00","POSTE","105","","","NUEVO","De Mayo Av. ","881","Monserrat","COMUNA 01",1084,"C1084AAD"
"472",-58.3799676610322,-34.6088682665434,"2012-11-01 00:00:00","POSTE","57","","","NUEVO","De Mayo Av. ","959","Monserrat","COMUNA 01",1084,"C1084AAE"
"473",-58.3746452213095,-34.6074929346669,"2012-11-01 00:00:00","POSTE","24","29","","NUEVO","Saenz Peña, Roque, Pres. Av. ","570","San Nicolas","COMUNA 01",1035,"C1035AAN"
"474",-58.3746452213095,-34.6074929346669,"2012-11-01 00:00:00","POSTE","24","29","","NUEVO","Saenz Peña, Roque, Pres. Av. ","570","San Nicolas","COMUNA 01",1035,"C1035AAN"
"475",-58.37474035,-34.60722956,"2012-11-01 00:00:00","POSTE","24","111","","NUEVO","Saenz Peña, Roque, Pres. Av. ","575","San Nicolas","COMUNA 01",1035,"C1035AAA"
"476",-58.37994481,-34.60471683,"2012-11-01 00:00:00","POSTE","24","111","","NUEVO","Saenz Peña, Roque, Pres. Av. ","918","San Nicolas","COMUNA 01",1035,"C1035AAR"
"477",-58.37994481,-34.60471683,"2012-11-01 00:00:00","POSTE","24","111","","NUEVO","Saenz Peña, Roque, Pres. Av. ","918","San Nicolas","COMUNA 01",1035,"C1035AAR"
"478",-58.3773299896253,-34.6086845211147,"2013-01-01 00:00:00","POSTE","24","","","NUEVO","De Mayo Av. ","767","Monserrat","COMUNA 01",1084,"C1084AAC"
"479",-58.377573869089,-34.6087015729454,"2013-01-01 00:00:00","POSTE","TAXI "," 03 VEHICULOS","","NUEVO","De Mayo Av. ","795","Monserrat","COMUNA 01",1084,"C1084AAC"
"480",-58.3831351228105,-34.6090879037209,"2013-01-01 00:00:00","POSTE","86","105","","NUEVO","De Mayo Av. ","1171","Monserrat","COMUNA 01",1085,"C1085ABB"
"481",-58.3854470527693,-34.6093244033133,"2013-01-01 00:00:00","POSTE","8","86","","NUEVO","De Mayo Av. ","1343","Monserrat","COMUNA 01",1085,"C1085ABD"
"482",-58.35954397,-34.6343316,"2013-04-01 00:00:00","POSTE","29","53","","NUEVO","Av. Alte. Brown","1089","Boca","COMUNA 04",1159,"C1159ABC"
"483",-58.3795147154055,-34.5990401027696,"2013-04-01 00:00:00","POSTE","TAXI "," 01 VEHICULO","","NUEVO","Av. Córdoba","890","San Nicolas","COMUNA 01",1054,"C1054AAU"
"484",-58.3752862116147,-34.6086218836341,"2013-04-01 00:00:00","POSTE","TAXI "," 05 VEHICULOS","","NUEVO","Av. de Mayo","625","Monserrat","COMUNA 01",1084,"C1084AAB"
"485",-58.3762442153891,-34.6086889163281,"2013-04-01 00:00:00","POSTE","","","","NUEVO","Av. de Mayo","691","Monserrat","COMUNA 01",1084,"C1084AAB"
"486",-58.3780722475159,-34.6088167384722,"2013-04-01 00:00:00","POSTE","64","","","NUEVO","Av. de Mayo","821","Monserrat","COMUNA 01",1084,"C1084AAD"
"487",-58.3796337219666,-34.608845346471,"2013-04-01 00:00:00","POSTE","7","","","NUEVO","Av. de Mayo","933","Monserrat","COMUNA 01",1084,"C1084AAE"
"488",-58.382766255354,-34.6090626117514,"2013-04-01 00:00:00","POSTE","56","98","","NUEVO","Av. de Mayo","1145","Monserrat","COMUNA 01",1085,"C1085ABB"
"489",-58.3857896984372,-34.6093479091011,"2013-04-01 00:00:00","POSTE","64","","","NUEVO","Av. de Mayo","1367","Monserrat","COMUNA 01",1085,"C1085ABD"
"490",-58.386941647876,-34.6093479142396,"2013-04-01 00:00:00","POSTE","","","","NUEVO","Av. de Mayo","1495","Monserrat","COMUNA 01",1085,"C1085ABE"
"491",-58.37417335,-34.6075218,"2013-04-01 00:00:00","POSTE","29","","","NUEVO","Av. Pte. R. Saenz Peña","541","San Nicolas","COMUNA 01",1035,"C1035AAA"
"492",-58.37846115,-34.60527883,"2013-04-01 00:00:00","POSTE","29","","","NUEVO","Av. Pte. R. Saenz Peña","815","San Nicolas","COMUNA 01",1035,"C1035AAD"
"493",-58.38007979,-34.60464597,"2013-04-01 00:00:00","POSTE","29","91","","NUEVO","Av. Pte. R. Saenz Peña","938","San Nicolas","COMUNA 01",1035,"C1035AAR"
